repeat,outer_fold,inner_fold,phase,source_id,path,kelas,label,subjenis,is_augmented,transform,transform_index
5,3,2,inner_selection,5f82b8c47ed9,dataset_batik/non_batik/polos/polos (10).png,non_batik,0,polos,True,rot180,1
5,3,2,inner_selection,ffeae644af12,dataset_batik/non_batik/polkadot/polkadot4.jpg,non_batik,0,polkadot,True,flip_v,5
5,3,2,inner_selection,378df26e0ccb,dataset_batik/non_batik/polos/polos (4).png,non_batik,0,polos,False,original,-1
5,3,2,inner_selection,7a71ef3f3ade,dataset_batik/batik/Yogyakarta_Parang/0019.jpg,batik,1,Yogyakarta_Parang,True,flip_v,5
5,3,2,inner_selection,dbb32ee71649,dataset_batik/batik/Yogyakarta_Kawung/0021.jpg,batik,1,Yogyakarta_Kawung,True,zoom08,6
5,3,2,inner_selection,648259d35596,dataset_batik/non_batik/kotak/kotak5.jpg,non_batik,0,kotak,True,contrast0p97,8
5,3,2,inner_selection,648259d35596,dataset_batik/non_batik/kotak/kotak5.jpg,non_batik,0,kotak,True,zoom05,6
5,3,2,inner_selection,4bd0134802da,dataset_batik/non_batik/polkadot/polkadot5.jpg,non_batik,0,polkadot,True,contrast0p97,8
5,3,2,inner_selection,4ce26e238996,dataset_batik/batik/Solo_Parang/004.jpg,batik,1,Solo_Parang,True,zoom10,6
5,3,2,inner_selection,bc0863dfd9c1,dataset_batik/non_batik/bunga_nonbatik/bunga (6).png,non_batik,0,bunga_nonbatik,True,rot+12p2,3
5,3,2,inner_selection,c1afa12764cf,dataset_batik/non_batik/garis/garis1 (5).jpg,non_batik,0,garis,True,flip_v,5
5,3,2,inner_selection,3ca855a91edc,dataset_batik/non_batik/modern/modern (5).png,non_batik,0,modern,True,flip_h,4
5,3,2,inner_selection,62ac50dcc85a,dataset_batik/non_batik/bunga_nonbatik/bunga2.jpg,non_batik,0,bunga_nonbatik,True,brightness1p05,7
5,3,2,inner_selection,b9f0bcdd4ffc,dataset_batik/batik/Yogyakarta_Parang/0032.jpg,batik,1,Yogyakarta_Parang,True,rot270,2
5,3,2,inner_selection,3ca855a91edc,dataset_batik/non_batik/modern/modern (5).png,non_batik,0,modern,True,rot90,0
5,3,2,inner_selection,c9fffdb4983d,dataset_batik/non_batik/tenun/tenun (1).png,non_batik,0,tenun,False,original,-1
5,3,2,inner_selection,37dc41276bd9,dataset_batik/batik/Solo_Parang/0038.jpg,batik,1,Solo_Parang,True,rot90,0
5,3,2,inner_selection,74dfb64fde15,dataset_batik/batik/batik pekalongan/pekalongan2.jpg,batik,1,batik pekalongan,False,original,-1
5,3,2,inner_selection,31a7bede42b0,dataset_batik/non_batik/tenun/tenun (7).png,non_batik,0,tenun,True,rot270,2
5,3,2,inner_selection,15c3a3af00f1,dataset_batik/batik/Yogyakarta_Kawung/0025.jpg,batik,1,Yogyakarta_Kawung,True,flip_h,4
5,3,2,inner_selection,be07729e8e4c,dataset_batik/batik/SumateraBarat_Rumah_Minang/0036.jpg,batik,1,SumateraBarat_Rumah_Minang,False,original,-1
5,3,2,inner_selection,372c786cc900,dataset_batik/non_batik/tenun/tenun (8).png,non_batik,0,tenun,True,rot180,1
5,3,2,inner_selection,5a0b830d2c1b,dataset_batik/batik/Yogyakarta_Kawung/0032.jpg,batik,1,Yogyakarta_Kawung,True,flip_v,5
5,3,2,inner_selection,4b2cb2577a69,dataset_batik/non_batik/geometris/geometris (1).png,non_batik,0,geometris,True,zoom06,6
5,3,2,inner_selection,c9fffdb4983d,dataset_batik/non_batik/tenun/tenun (1).png,non_batik,0,tenun,True,zoom07,6
5,3,2,inner_selection,bbcc043171d4,dataset_batik/non_batik/garis/garis1 (3).jpg,non_batik,0,garis,True,flip_h,4
5,3,2,inner_selection,4ce26e238996,dataset_batik/batik/Solo_Parang/004.jpg,batik,1,Solo_Parang,True,contrast1p06,8
5,3,2,inner_selection,4b2cb2577a69,dataset_batik/non_batik/geometris/geometris (1).png,non_batik,0,geometris,True,rot180,1
5,3,2,inner_selection,c54620730f2e,dataset_batik/batik/Yogyakarta_Kawung/0037.jpg,batik,1,Yogyakarta_Kawung,False,original,-1
5,3,2,inner_selection,f6b3418e39a1,dataset_batik/non_batik/geometris/geometris (2).png,non_batik,0,geometris,True,zoom07,6
5,3,2,inner_selection,1ebf8c8980d8,dataset_batik/batik/SulawesiSelatan_Lontara/0017.jpg,batik,1,SulawesiSelatan_Lontara,True,brightness1p03,7
5,3,2,inner_selection,9710a61c2b42,dataset_batik/batik/Yogyakarta_Parang/004.jpg,batik,1,Yogyakarta_Parang,False,original,-1
5,3,2,inner_selection,c1afa12764cf,dataset_batik/non_batik/garis/garis1 (5).jpg,non_batik,0,garis,True,rot270,2
5,3,2,inner_selection,5a0b830d2c1b,dataset_batik/batik/Yogyakarta_Kawung/0032.jpg,batik,1,Yogyakarta_Kawung,False,original,-1
5,3,2,inner_selection,3424f5620431,dataset_batik/non_batik/bunga_nonbatik/bunga (10).png,non_batik,0,bunga_nonbatik,True,rot270,2
5,3,2,inner_selection,bbdb13d788e1,dataset_batik/batik/Yogyakarta_Kawung/0035.jpg,batik,1,Yogyakarta_Kawung,True,rot270,2
5,3,2,inner_selection,1f9fa02cb0e6,dataset_batik/non_batik/bunga_nonbatik/bunga3.webp,non_batik,0,bunga_nonbatik,True,rot270,2
5,3,2,inner_selection,1f9fa02cb0e6,dataset_batik/non_batik/bunga_nonbatik/bunga3.webp,non_batik,0,bunga_nonbatik,True,rot90,0
5,3,2,inner_selection,e7a78b6680b5,dataset_batik/non_batik/garis/garis1 (2).jpg,non_batik,0,garis,True,zoom03,6
5,3,2,inner_selection,648259d35596,dataset_batik/non_batik/kotak/kotak5.jpg,non_batik,0,kotak,True,flip_h,4
5,3,2,inner_selection,a234e5ca3e30,dataset_batik/batik/batik semarangan/semarangan1.jpg,batik,1,batik semarangan,False,original,-1
5,3,2,inner_selection,e5f8bb3aa14e,dataset_batik/batik/Batik Sekar Jagad/54.jpg,batik,1,Batik Sekar Jagad,False,original,-1
5,3,2,inner_selection,a592c69656eb,dataset_batik/batik/Solo_Parang/0036.jpg,batik,1,Solo_Parang,True,flip_v,5
5,3,2,inner_selection,92deccab5470,dataset_batik/non_batik/geometris/geometris (10).png,non_batik,0,geometris,True,rot180,1
5,3,2,inner_selection,31a7bede42b0,dataset_batik/non_batik/tenun/tenun (7).png,non_batik,0,tenun,True,contrast1p04,8
5,3,2,inner_selection,7cb908544ba8,dataset_batik/batik/Yogyakarta_Kawung/0019.jpg,batik,1,Yogyakarta_Kawung,False,original,-1
5,3,2,inner_selection,8e278f004798,dataset_batik/batik/Yogyakarta_Kawung/006.jpg,batik,1,Yogyakarta_Kawung,True,flip_h,4
5,3,2,inner_selection,2a2a23410a51,dataset_batik/batik/Yogyakarta_Kawung/005.jpg,batik,1,Yogyakarta_Kawung,False,original,-1
5,3,2,inner_selection,7a6a08371391,dataset_batik/batik/Yogyakarta_Kawung/0022.jpg,batik,1,Yogyakarta_Kawung,False,original,-1
5,3,2,inner_selection,24dcb9ff498b,dataset_batik/batik/batik solo/solo1.png,batik,1,batik solo,True,brightness1p03,7
5,3,2,inner_selection,a3833f8e9773,dataset_batik/batik/Yogyakarta_Parang/0017.jpg,batik,1,Yogyakarta_Parang,True,brightness1p15,7
5,3,2,inner_selection,6a5fca546dc0,dataset_batik/non_batik/modern/modern (9).png,non_batik,0,modern,False,original,-1
5,3,2,inner_selection,318560941f39,dataset_batik/batik/Yogyakarta_Kawung/003.jpg,batik,1,Yogyakarta_Kawung,True,rot90,0
5,3,2,inner_selection,62ac50dcc85a,dataset_batik/non_batik/bunga_nonbatik/bunga2.jpg,non_batik,0,bunga_nonbatik,True,zoom09,6
5,3,2,inner_selection,0ed496d9169c,dataset_batik/non_batik/polos/polos (9).png,non_batik,0,polos,False,original,-1
5,3,2,inner_selection,9650ae0e9e81,dataset_batik/batik/Solo_Parang/0024.jpg,batik,1,Solo_Parang,False,original,-1
5,3,2,inner_selection,8be73861e239,dataset_batik/batik/SumateraBarat_Rumah_Minang/0018.jpg,batik,1,SumateraBarat_Rumah_Minang,False,original,-1
5,3,2,inner_selection,0ed496d9169c,dataset_batik/non_batik/polos/polos (9).png,non_batik,0,polos,True,rot180,1
5,3,2,inner_selection,db4135d30eec,dataset_batik/non_batik/bunga_nonbatik/bunga (8).png,non_batik,0,bunga_nonbatik,True,brightness1p03,7
5,3,2,inner_selection,1937342e6d3a,dataset_batik/non_batik/polos/polos (2).png,non_batik,0,polos,True,contrast0p87,8
5,3,2,inner_selection,7fbd1b9fbaf8,dataset_batik/batik/SulawesiSelatan_Lontara/0013.jpg,batik,1,SulawesiSelatan_Lontara,True,flip_h,4
5,3,2,inner_selection,1e1c6c73c84d,dataset_batik/batik/batik semarangan/semarangan3.jpg,batik,1,batik semarangan,False,original,-1
5,3,2,inner_selection,1937342e6d3a,dataset_batik/non_batik/polos/polos (2).png,non_batik,0,polos,True,zoom09,6
5,3,2,inner_selection,c11183e9d1cd,dataset_batik/non_batik/garis/garis1 (4).jpg,non_batik,0,garis,False,original,-1
5,3,2,inner_selection,6b6b7bdfe34a,dataset_batik/non_batik/polos/polos (7).png,non_batik,0,polos,True,rot180,1
5,3,2,inner_selection,9a27b470f78d,dataset_batik/non_batik/kotak/kotak3.png,non_batik,0,kotak,True,flip_v,5
5,3,2,inner_selection,71b47ddc1aef,dataset_batik/batik/Yogyakarta_Parang/0030.jpg,batik,1,Yogyakarta_Parang,True,rot270,2
5,3,2,inner_selection,050046f947a6,dataset_batik/batik/Solo_Parang/0037.jpg,batik,1,Solo_Parang,True,zoom03,6
5,3,2,inner_selection,05ccbfc92105,dataset_batik/batik/Yogyakarta_Parang/003.jpg,batik,1,Yogyakarta_Parang,True,rot180,1
5,3,2,inner_selection,bbcc043171d4,dataset_batik/non_batik/garis/garis1 (3).jpg,non_batik,0,garis,True,brightness0p97,7
5,3,2,inner_selection,ffeae644af12,dataset_batik/non_batik/polkadot/polkadot4.jpg,non_batik,0,polkadot,True,flip_h,4
5,3,2,inner_selection,a940ff920c6c,dataset_batik/batik/Yogyakarta_Parang/005.jpg,batik,1,Yogyakarta_Parang,False,original,-1
5,3,2,inner_selection,bbcc043171d4,dataset_batik/non_batik/garis/garis1 (3).jpg,non_batik,0,garis,False,original,-1
5,3,2,inner_selection,31a7bede42b0,dataset_batik/non_batik/tenun/tenun (7).png,non_batik,0,tenun,False,original,-1
5,3,2,inner_selection,01423db2bf4d,dataset_batik/batik/Yogyakarta_Kawung/0018.jpg,batik,1,Yogyakarta_Kawung,False,original,-1
5,3,2,inner_selection,8044eaaa01ee,dataset_batik/batik/SulawesiSelatan_Lontara/0036.jpg,batik,1,SulawesiSelatan_Lontara,False,original,-1
5,3,2,inner_selection,f88b483bd98e,dataset_batik/non_batik/geometris/geometris (8).png,non_batik,0,geometris,True,zoom03,6
5,3,2,inner_selection,8044eaaa01ee,dataset_batik/batik/SulawesiSelatan_Lontara/0036.jpg,batik,1,SulawesiSelatan_Lontara,True,contrast1p10,8
5,3,2,inner_selection,64c221c7e69e,dataset_batik/batik/Yogyakarta_Parang/0024.jpg,batik,1,Yogyakarta_Parang,True,contrast0p89,8
5,3,2,inner_selection,e7a78b6680b5,dataset_batik/non_batik/garis/garis1 (2).jpg,non_batik,0,garis,True,flip_h,4
5,3,2,inner_selection,24dcb9ff498b,dataset_batik/batik/batik solo/solo1.png,batik,1,batik solo,False,original,-1
5,3,2,inner_selection,aefd54b84960,dataset_batik/batik/Batik Sekar Jagad/0.jpg,batik,1,Batik Sekar Jagad,False,original,-1
5,3,2,inner_selection,dac06cb81326,dataset_batik/non_batik/tenun/tenun (9).png,non_batik,0,tenun,True,flip_v,5
5,3,2,inner_selection,975d095d1710,dataset_batik/batik/Yogyakarta_Kawung/002.jpg,batik,1,Yogyakarta_Kawung,False,original,-1
5,3,2,inner_selection,bbcc043171d4,dataset_batik/non_batik/garis/garis1 (3).jpg,non_batik,0,garis,True,rot+2p6,3
5,3,2,inner_selection,15c3a3af00f1,dataset_batik/batik/Yogyakarta_Kawung/0025.jpg,batik,1,Yogyakarta_Kawung,False,original,-1
5,3,2,inner_selection,0f308677eb60,dataset_batik/batik/Solo_Parang/0013.jpg,batik,1,Solo_Parang,True,flip_v,5
5,3,2,inner_selection,0f308677eb60,dataset_batik/batik/Solo_Parang/0013.jpg,batik,1,Solo_Parang,True,flip_h,4
5,3,2,inner_selection,318560941f39,dataset_batik/batik/Yogyakarta_Kawung/003.jpg,batik,1,Yogyakarta_Kawung,False,original,-1
5,3,2,inner_selection,e7708ac8cb87,dataset_batik/batik/Yogyakarta_Parang/0036.jpg,batik,1,Yogyakarta_Parang,False,original,-1
5,3,2,inner_selection,37dc41276bd9,dataset_batik/batik/Solo_Parang/0038.jpg,batik,1,Solo_Parang,False,original,-1
5,3,2,inner_selection,4b2cb2577a69,dataset_batik/non_batik/geometris/geometris (1).png,non_batik,0,geometris,True,rot90,0
5,3,2,inner_selection,c11183e9d1cd,dataset_batik/non_batik/garis/garis1 (4).jpg,non_batik,0,garis,True,flip_v,5
5,3,2,inner_selection,0ed496d9169c,dataset_batik/non_batik/polos/polos (9).png,non_batik,0,polos,True,zoom09,6
5,3,2,inner_selection,318560941f39,dataset_batik/batik/Yogyakarta_Kawung/003.jpg,batik,1,Yogyakarta_Kawung,True,zoom10,6
5,3,2,inner_selection,bc0863dfd9c1,dataset_batik/non_batik/bunga_nonbatik/bunga (6).png,non_batik,0,bunga_nonbatik,True,rot90,0
5,3,2,inner_selection,3424f5620431,dataset_batik/non_batik/bunga_nonbatik/bunga (10).png,non_batik,0,bunga_nonbatik,True,brightness1p08,7
5,3,2,inner_selection,68d05da78831,dataset_batik/batik/Solo_Parang/009.jpg,batik,1,Solo_Parang,True,rot-3p5,3
5,3,2,inner_selection,aefd54b84960,dataset_batik/batik/Batik Sekar Jagad/0.jpg,batik,1,Batik Sekar Jagad,True,contrast0p90,8
5,3,2,inner_selection,72312efd43da,dataset_batik/batik/SulawesiSelatan_Lontara/0034.jpg,batik,1,SulawesiSelatan_Lontara,True,rot180,1
5,3,2,inner_selection,bb5154fad02f,dataset_batik/non_batik/modern/modern (2).png,non_batik,0,modern,True,rot-9p7,3
5,3,2,inner_selection,4296840cb96e,dataset_batik/batik/SumateraBarat_Rumah_Minang/0012.jpg,batik,1,SumateraBarat_Rumah_Minang,False,original,-1
5,3,2,inner_selection,7fbd1b9fbaf8,dataset_batik/batik/SulawesiSelatan_Lontara/0013.jpg,batik,1,SulawesiSelatan_Lontara,False,original,-1
5,3,2,inner_selection,699c4602a8e0,dataset_batik/non_batik/modern/modern (6).png,non_batik,0,modern,True,zoom08,6
5,3,2,inner_selection,3424f5620431,dataset_batik/non_batik/bunga_nonbatik/bunga (10).png,non_batik,0,bunga_nonbatik,True,flip_h,4
5,3,2,inner_selection,6900868add34,dataset_batik/batik/batik pekalongan/pekalongan5.jpg,batik,1,batik pekalongan,True,rot270,2
5,3,2,inner_selection,3b5356f36723,dataset_batik/non_batik/polos/polos (8).png,non_batik,0,polos,False,original,-1
5,3,2,inner_selection,e5f8bb3aa14e,dataset_batik/batik/Batik Sekar Jagad/54.jpg,batik,1,Batik Sekar Jagad,True,zoom09,6
5,3,2,inner_selection,3c68bb5f2327,dataset_batik/batik/Yogyakarta_Parang/0038.jpg,batik,1,Yogyakarta_Parang,False,original,-1
5,3,2,inner_selection,e7708ac8cb87,dataset_batik/batik/Yogyakarta_Parang/0036.jpg,batik,1,Yogyakarta_Parang,True,rot90,0
5,3,2,inner_selection,0f8e0b867151,dataset_batik/batik/Yogyakarta_Parang/0020.jpg,batik,1,Yogyakarta_Parang,False,original,-1
5,3,2,inner_selection,494cc5d151c0,dataset_batik/batik/SumateraBarat_Rumah_Minang/0017.jpg,batik,1,SumateraBarat_Rumah_Minang,False,original,-1
5,3,2,inner_selection,798dd241fbb7,dataset_batik/batik/Solo_Parang/0031.jpg,batik,1,Solo_Parang,True,brightness1p11,7
5,3,2,inner_selection,15c3a3af00f1,dataset_batik/batik/Yogyakarta_Kawung/0025.jpg,batik,1,Yogyakarta_Kawung,True,brightness0p94,7
5,3,2,inner_selection,798dd241fbb7,dataset_batik/batik/Solo_Parang/0031.jpg,batik,1,Solo_Parang,True,rot180,1
5,3,2,inner_selection,de330aa7d1a2,dataset_batik/batik/Solo_Parang/0012.jpg,batik,1,Solo_Parang,False,original,-1
5,3,2,inner_selection,9a27b470f78d,dataset_batik/non_batik/kotak/kotak3.png,non_batik,0,kotak,True,brightness1p06,7
5,3,2,inner_selection,c11183e9d1cd,dataset_batik/non_batik/garis/garis1 (4).jpg,non_batik,0,garis,True,rot90,0
5,3,2,inner_selection,7a6a08371391,dataset_batik/batik/Yogyakarta_Kawung/0022.jpg,batik,1,Yogyakarta_Kawung,True,flip_v,5
5,3,2,inner_selection,7bdd4895a8f4,dataset_batik/batik/Yogyakarta_Parang/0029.jpg,batik,1,Yogyakarta_Parang,False,original,-1
5,3,2,inner_selection,bb5154fad02f,dataset_batik/non_batik/modern/modern (2).png,non_batik,0,modern,False,original,-1
5,3,2,inner_selection,bb5154fad02f,dataset_batik/non_batik/modern/modern (2).png,non_batik,0,modern,True,contrast0p97,8
5,3,2,inner_selection,3424f5620431,dataset_batik/non_batik/bunga_nonbatik/bunga (10).png,non_batik,0,bunga_nonbatik,False,original,-1
5,3,2,inner_selection,20802bdd836c,dataset_batik/batik/SumateraBarat_Rumah_Minang/0033.jpg,batik,1,SumateraBarat_Rumah_Minang,True,flip_v,5
5,3,2,inner_selection,e7a78b6680b5,dataset_batik/non_batik/garis/garis1 (2).jpg,non_batik,0,garis,True,flip_v,5
5,3,2,inner_selection,2a2a23410a51,dataset_batik/batik/Yogyakarta_Kawung/005.jpg,batik,1,Yogyakarta_Kawung,True,zoom10,6
5,3,2,inner_selection,9ca0fa064166,dataset_batik/batik/batik semarangan/semarangan5.jpg,batik,1,batik semarangan,False,original,-1
5,3,2,inner_selection,c11183e9d1cd,dataset_batik/non_batik/garis/garis1 (4).jpg,non_batik,0,garis,True,contrast0p90,8
5,3,2,inner_selection,ae689bfb028c,dataset_batik/batik/Solo_Parang/0016.jpg,batik,1,Solo_Parang,True,contrast0p97,8
5,3,2,inner_selection,378df26e0ccb,dataset_batik/non_batik/polos/polos (4).png,non_batik,0,polos,True,brightness0p88,7
5,3,2,inner_selection,378df26e0ccb,dataset_batik/non_batik/polos/polos (4).png,non_batik,0,polos,True,rot90,0
5,3,2,inner_selection,0ed496d9169c,dataset_batik/non_batik/polos/polos (9).png,non_batik,0,polos,True,rot90,0
5,3,2,inner_selection,62ac50dcc85a,dataset_batik/non_batik/bunga_nonbatik/bunga2.jpg,non_batik,0,bunga_nonbatik,True,contrast1p08,8
5,3,2,inner_selection,699c4602a8e0,dataset_batik/non_batik/modern/modern (6).png,non_batik,0,modern,True,flip_v,5
5,3,2,inner_selection,821b217c3490,dataset_batik/batik/Yogyakarta_Kawung/0030.jpg,batik,1,Yogyakarta_Kawung,False,original,-1
5,3,2,inner_selection,31a7bede42b0,dataset_batik/non_batik/tenun/tenun (7).png,non_batik,0,tenun,True,brightness0p87,7
5,3,2,inner_selection,cf833bbbc2d2,dataset_batik/batik/Batik Sekar Jagad/37.jpg,batik,1,Batik Sekar Jagad,True,zoom04,6
5,3,2,inner_selection,62ac50dcc85a,dataset_batik/non_batik/bunga_nonbatik/bunga2.jpg,non_batik,0,bunga_nonbatik,True,rot90,0
5,3,2,inner_selection,a234e5ca3e30,dataset_batik/batik/batik semarangan/semarangan1.jpg,batik,1,batik semarangan,True,zoom03,6
5,3,2,inner_selection,0ed496d9169c,dataset_batik/non_batik/polos/polos (9).png,non_batik,0,polos,True,flip_v,5
5,3,2,inner_selection,0fd5923aff43,dataset_batik/batik/batik solo/solo5.jpg,batik,1,batik solo,True,rot90,0
5,3,2,inner_selection,8bf4cb106e92,dataset_batik/batik/SumateraBarat_Rumah_Minang/0013.jpg,batik,1,SumateraBarat_Rumah_Minang,False,original,-1
5,3,2,inner_selection,8302690a77c5,dataset_batik/batik/SumateraBarat_Rumah_Minang/002.jpg,batik,1,SumateraBarat_Rumah_Minang,False,original,-1
5,3,2,inner_selection,cc4ed19c721d,dataset_batik/batik/Solo_Parang/0022.jpg,batik,1,Solo_Parang,True,rot180,1
5,3,2,inner_selection,cd0513428af6,dataset_batik/batik/Yogyakarta_Parang/0012.jpg,batik,1,Yogyakarta_Parang,False,original,-1
5,3,2,inner_selection,378df26e0ccb,dataset_batik/non_batik/polos/polos (4).png,non_batik,0,polos,True,zoom03,6
5,3,2,inner_selection,e5f8bb3aa14e,dataset_batik/batik/Batik Sekar Jagad/54.jpg,batik,1,Batik Sekar Jagad,True,brightness1p10,7
5,3,2,inner_selection,6a5fca546dc0,dataset_batik/non_batik/modern/modern (9).png,non_batik,0,modern,True,flip_v,5
5,3,2,inner_selection,f6b3418e39a1,dataset_batik/non_batik/geometris/geometris (2).png,non_batik,0,geometris,False,original,-1
5,3,2,inner_selection,46224a6951cd,dataset_batik/batik/Yogyakarta_Kawung/0039.jpg,batik,1,Yogyakarta_Kawung,True,rot270,2
5,3,2,inner_selection,46224a6951cd,dataset_batik/batik/Yogyakarta_Kawung/0039.jpg,batik,1,Yogyakarta_Kawung,False,original,-1
5,3,2,inner_selection,4378ec5c01d7,dataset_batik/batik/SumateraBarat_Rumah_Minang/007.jpg,batik,1,SumateraBarat_Rumah_Minang,False,original,-1
5,3,2,inner_selection,0ed496d9169c,dataset_batik/non_batik/polos/polos (9).png,non_batik,0,polos,True,brightness1p14,7
5,3,2,inner_selection,dac06cb81326,dataset_batik/non_batik/tenun/tenun (9).png,non_batik,0,tenun,True,zoom10,6
5,3,2,inner_selection,4b2cb2577a69,dataset_batik/non_batik/geometris/geometris (1).png,non_batik,0,geometris,True,rot-4p9,3
5,3,2,inner_selection,c9fffdb4983d,dataset_batik/non_batik/tenun/tenun (1).png,non_batik,0,tenun,True,rot180,1
5,3,2,inner_selection,050046f947a6,dataset_batik/batik/Solo_Parang/0037.jpg,batik,1,Solo_Parang,False,original,-1
5,3,2,inner_selection,4bd0134802da,dataset_batik/non_batik/polkadot/polkadot5.jpg,non_batik,0,polkadot,True,zoom08,6
5,3,2,inner_selection,62ac50dcc85a,dataset_batik/non_batik/bunga_nonbatik/bunga2.jpg,non_batik,0,bunga_nonbatik,True,rot270,2
5,3,2,inner_selection,798dd241fbb7,dataset_batik/batik/Solo_Parang/0031.jpg,batik,1,Solo_Parang,False,original,-1
5,3,2,inner_selection,c5761d229b6c,dataset_batik/non_batik/garis/garis1 (1).jpg,non_batik,0,garis,True,rot90,0
5,3,2,inner_selection,9ca0fa064166,dataset_batik/batik/batik semarangan/semarangan5.jpg,batik,1,batik semarangan,True,brightness0p97,7
5,3,2,inner_selection,4b2cb2577a69,dataset_batik/non_batik/geometris/geometris (1).png,non_batik,0,geometris,True,contrast1p14,8
5,3,2,inner_selection,1f9fa02cb0e6,dataset_batik/non_batik/bunga_nonbatik/bunga3.webp,non_batik,0,bunga_nonbatik,True,rot+13p6,3
5,3,2,inner_selection,bb5154fad02f,dataset_batik/non_batik/modern/modern (2).png,non_batik,0,modern,True,flip_h,4
5,3,2,inner_selection,51819fbbc26f,dataset_batik/non_batik/polos/polos (3).png,non_batik,0,polos,True,brightness1p06,7
5,3,2,inner_selection,31a7bede42b0,dataset_batik/non_batik/tenun/tenun (7).png,non_batik,0,tenun,True,zoom04,6
5,3,2,inner_selection,aa85c99944f2,dataset_batik/batik/Yogyakarta_Parang/009.jpg,batik,1,Yogyakarta_Parang,False,original,-1
5,3,2,inner_selection,2a2a23410a51,dataset_batik/batik/Yogyakarta_Kawung/005.jpg,batik,1,Yogyakarta_Kawung,True,brightness1p03,7
5,3,2,inner_selection,418868e904b3,dataset_batik/batik/Solo_Parang/0025.jpg,batik,1,Solo_Parang,True,rot+6p3,3
5,3,2,inner_selection,7df4d5dd4fc0,dataset_batik/batik/Solo_Parang/0029.jpg,batik,1,Solo_Parang,True,flip_v,5
5,3,2,inner_selection,4b2cb2577a69,dataset_batik/non_batik/geometris/geometris (1).png,non_batik,0,geometris,False,original,-1
5,3,2,inner_selection,92deccab5470,dataset_batik/non_batik/geometris/geometris (10).png,non_batik,0,geometris,True,brightness0p94,7
5,3,2,inner_selection,dac06cb81326,dataset_batik/non_batik/tenun/tenun (9).png,non_batik,0,tenun,False,original,-1
5,3,2,inner_selection,1a750a1ff1bb,dataset_batik/batik/SumateraBarat_Rumah_Minang/0020.jpg,batik,1,SumateraBarat_Rumah_Minang,True,brightness0p92,7
5,3,2,inner_selection,5749ecfbcd39,dataset_batik/non_batik/modern/modern (10).png,non_batik,0,modern,True,zoom08,6
5,3,2,inner_selection,05ccbfc92105,dataset_batik/batik/Yogyakarta_Parang/003.jpg,batik,1,Yogyakarta_Parang,True,brightness0p94,7
5,3,2,inner_selection,5bfe72414caf,dataset_batik/batik/batik pekalongan/pekalongan1.jpg,batik,1,batik pekalongan,True,zoom05,6
5,3,2,inner_selection,5f3323d49daf,dataset_batik/batik/Yogyakarta_Kawung/0029.jpg,batik,1,Yogyakarta_Kawung,False,original,-1
5,3,2,inner_selection,72cc088c4040,dataset_batik/batik/Yogyakarta_Parang/0018.jpg,batik,1,Yogyakarta_Parang,False,original,-1
5,3,2,inner_selection,418868e904b3,dataset_batik/batik/Solo_Parang/0025.jpg,batik,1,Solo_Parang,False,original,-1
5,3,2,inner_selection,cf833bbbc2d2,dataset_batik/batik/Batik Sekar Jagad/37.jpg,batik,1,Batik Sekar Jagad,False,original,-1
5,3,2,inner_selection,62ac50dcc85a,dataset_batik/non_batik/bunga_nonbatik/bunga2.jpg,non_batik,0,bunga_nonbatik,False,original,-1
5,3,2,inner_selection,eb2a2549a57f,dataset_batik/batik/Yogyakarta_Kawung/004.jpg,batik,1,Yogyakarta_Kawung,True,rot180,1
5,3,2,inner_selection,1937342e6d3a,dataset_batik/non_batik/polos/polos (2).png,non_batik,0,polos,True,rot180,1
5,3,2,inner_selection,e7a78b6680b5,dataset_batik/non_batik/garis/garis1 (2).jpg,non_batik,0,garis,True,contrast0p86,8
5,3,2,inner_selection,973f90f1c799,dataset_batik/batik/Yogyakarta_Kawung/0033.jpg,batik,1,Yogyakarta_Kawung,False,original,-1
5,3,2,inner_selection,4685b3b6f662,dataset_batik/batik/Yogyakarta_Kawung/0010.jpg,batik,1,Yogyakarta_Kawung,True,rot-3p6,3
5,3,2,inner_selection,74dfb64fde15,dataset_batik/batik/batik pekalongan/pekalongan2.jpg,batik,1,batik pekalongan,True,flip_v,5
5,3,2,inner_selection,a3833f8e9773,dataset_batik/batik/Yogyakarta_Parang/0017.jpg,batik,1,Yogyakarta_Parang,True,rot270,2
5,3,2,inner_selection,ae689bfb028c,dataset_batik/batik/Solo_Parang/0016.jpg,batik,1,Solo_Parang,False,original,-1
5,3,2,inner_selection,eb2a2549a57f,dataset_batik/batik/Yogyakarta_Kawung/004.jpg,batik,1,Yogyakarta_Kawung,True,zoom03,6
5,3,2,inner_selection,7df4d5dd4fc0,dataset_batik/batik/Solo_Parang/0029.jpg,batik,1,Solo_Parang,True,contrast0p87,8
5,3,2,inner_selection,7df4d5dd4fc0,dataset_batik/batik/Solo_Parang/0029.jpg,batik,1,Solo_Parang,True,brightness1p10,7
5,3,2,inner_selection,e7a78b6680b5,dataset_batik/non_batik/garis/garis1 (2).jpg,non_batik,0,garis,True,rot90,0
5,3,2,inner_selection,0f8e0b867151,dataset_batik/batik/Yogyakarta_Parang/0020.jpg,batik,1,Yogyakarta_Parang,True,rot-2p7,3
5,3,2,inner_selection,cccca1ba3cae,dataset_batik/batik/Yogyakarta_Kawung/009.jpg,batik,1,Yogyakarta_Kawung,False,original,-1
